Geneid	CO2	avg.z	locus
gene-SYNPCC7002_RS12870	8	-0.1049347002056493	32049.SYNPCC7002_A2595
gene-SYNPCC7002_RS12870	30	-1.1235385836585632	32049.SYNPCC7002_A2595
gene-SYNPCC7002_RS12875	0.04	1.4427719265844703	32049.SYNPCC7002_A2596
gene-SYNPCC7002_RS12875	4	-0.13381294056680582	32049.SYNPCC7002_A2596
gene-SYNPCC7002_RS12875	8	-0.06296643839111274	32049.SYNPCC7002_A2596
gene-SYNPCC7002_RS12875	30	-1.2459925476265448	32049.SYNPCC7002_A2596
gene-SYNPCC7002_RS12880	0.04	1.5741550220629605	32049.SYNPCC7002_A2597
gene-SYNPCC7002_RS12880	4	-0.20930467165098438	32049.SYNPCC7002_A2597
gene-SYNPCC7002_RS12880	8	-0.5962799430509405	32049.SYNPCC7002_A2597
gene-SYNPCC7002_RS12880	30	-0.7685704073610222	32049.SYNPCC7002_A2597
gene-SYNPCC7002_RS12885	0.04	-0.911559689993872	32049.SYNPCC7002_A2598
gene-SYNPCC7002_RS12885	4	1.3372903522117043	32049.SYNPCC7002_A2598
gene-SYNPCC7002_RS12885	8	0.30637170962884797	32049.SYNPCC7002_A2598
gene-SYNPCC7002_RS12885	30	-0.7321023718466629	32049.SYNPCC7002_A2598
gene-SYNPCC7002_RS12890	0.04	-0.6283906793050597	32049.SYNPCC7002_A2599
gene-SYNPCC7002_RS12890	4	1.3054374244349165	32049.SYNPCC7002_A2599
gene-SYNPCC7002_RS12890	8	-0.5919095581504642	32049.SYNPCC7002_A2599
gene-SYNPCC7002_RS12890	30	-0.0851371869793732	32049.SYNPCC7002_A2599
gene-SYNPCC7002_RS12895	0.04	-0.6729247405981045	32049.SYNPCC7002_A2600
gene-SYNPCC7002_RS12895	4	1.0457689653688877	32049.SYNPCC7002_A2600
gene-SYNPCC7002_RS12895	8	-0.39430891309360266	32049.SYNPCC7002_A2600
gene-SYNPCC7002_RS12895	30	0.02146468832280482	32049.SYNPCC7002_A2600
gene-SYNPCC7002_RS12900	0.04	-0.27631910163755224	32049.SYNPCC7002_A2601
gene-SYNPCC7002_RS12900	4	1.116502048128098	32049.SYNPCC7002_A2601
gene-SYNPCC7002_RS12900	8	-0.0811063731107171	32049.SYNPCC7002_A2601
gene-SYNPCC7002_RS12900	30	-0.7590765733798808	32049.SYNPCC7002_A2601
gene-SYNPCC7002_RS12905	0.04	-0.2794535634402622	32049.SYNPCC7002_A2602
gene-SYNPCC7002_RS12905	4	1.2993757144914397	32049.SYNPCC7002_A2602
gene-SYNPCC7002_RS12905	8	-0.27349378129676427	32049.SYNPCC7002_A2602
gene-SYNPCC7002_RS12905	30	-0.7464283697544098	32049.SYNPCC7002_A2602
gene-SYNPCC7002_RS12910	0.04	-1.4325419357498617	32049.SYNPCC7002_A2603
gene-SYNPCC7002_RS12910	4	0.7673996343721443	32049.SYNPCC7002_A2603
gene-SYNPCC7002_RS12910	8	0.66686363103675	32049.SYNPCC7002_A2603
gene-SYNPCC7002_RS12910	30	-0.0017213296590505803	32049.SYNPCC7002_A2603
gene-SYNPCC7002_RS12915	0.04	-0.1971232903432768	32049.SYNPCC7002_A2604
gene-SYNPCC7002_RS12915	4	-0.15357801155074818	32049.SYNPCC7002_A2604
gene-SYNPCC7002_RS12915	8	-1.0535995654707255	32049.SYNPCC7002_A2604
gene-SYNPCC7002_RS12915	30	1.4043008673647335	32049.SYNPCC7002_A2604
gene-SYNPCC7002_RS12920	0.04	1.3142145425092162	32049.SYNPCC7002_A2605
gene-SYNPCC7002_RS12920	4	-0.680115985696492	32049.SYNPCC7002_A2605
gene-SYNPCC7002_RS12920	8	-1.1227111039383106	32049.SYNPCC7002_A2605
gene-SYNPCC7002_RS12920	30	0.4886125471256046	32049.SYNPCC7002_A2605
gene-SYNPCC7002_RS12925	0.04	1.2950269314612741	32049.SYNPCC7002_A2606
gene-SYNPCC7002_RS12925	4	-0.23713453339467772	32049.SYNPCC7002_A2606
gene-SYNPCC7002_RS12925	8	0.10595642999605281	32049.SYNPCC7002_A2606
gene-SYNPCC7002_RS12925	30	-1.1638488280626098	32049.SYNPCC7002_A2606
gene-SYNPCC7002_RS12930	0.04	-0.8311607709150894	32049.SYNPCC7002_A2607
gene-SYNPCC7002_RS12930	4	-0.4664252789605871	32049.SYNPCC7002_A2607
gene-SYNPCC7002_RS12930	8	-0.32884292680676214	32049.SYNPCC7002_A2607
gene-SYNPCC7002_RS12930	30	1.6264289766824316	32049.SYNPCC7002_A2607
gene-SYNPCC7002_RS12935	0.04	1.2830840516120707	32049.SYNPCC7002_A2608
gene-SYNPCC7002_RS12935	4	0.050574215602201954	32049.SYNPCC7002_A2608
gene-SYNPCC7002_RS12935	8	0.04375955585231353	32049.SYNPCC7002_A2608
gene-SYNPCC7002_RS12935	30	-1.3774178230665797	32049.SYNPCC7002_A2608
gene-SYNPCC7002_RS12940	0.04	1.4401752981411495	32049.SYNPCC7002_A2609
gene-SYNPCC7002_RS12940	4	-0.26848740866073073	32049.SYNPCC7002_A2609
gene-SYNPCC7002_RS12940	8	0.001320887782225999	32049.SYNPCC7002_A2609
gene-SYNPCC7002_RS12940	30	-1.1730087772626436	32049.SYNPCC7002_A2609
gene-SYNPCC7002_RS12945	0.04	1.6234691087691102	32049.SYNPCC7002_A2610
gene-SYNPCC7002_RS12945	4	-0.5103279152977863	32049.SYNPCC7002_A2610
gene-SYNPCC7002_RS12945	8	-0.8238410128417051	32049.SYNPCC7002_A2610
gene-SYNPCC7002_RS12945	30	-0.28930018062962165	32049.SYNPCC7002_A2610
gene-SYNPCC7002_RS12955	0.04	-1.5798291971574165	32049.SYNPCC7002_A2612
gene-SYNPCC7002_RS12955	4	0.7499199846465316	32049.SYNPCC7002_A2612
gene-SYNPCC7002_RS12955	8	0.6854490214401523	32049.SYNPCC7002_A2612
gene-SYNPCC7002_RS12955	30	0.14446019107071256	32049.SYNPCC7002_A2612
gene-SYNPCC7002_RS12960	0.04	-1.253617696501668	32049.SYNPCC7002_A2613
gene-SYNPCC7002_RS12960	4	0.8637143231876051	32049.SYNPCC7002_A2613
gene-SYNPCC7002_RS12960	8	0.8758943269744183	32049.SYNPCC7002_A2613
gene-SYNPCC7002_RS12960	30	-0.4859909536603715	32049.SYNPCC7002_A2613
gene-SYNPCC7002_RS12965	0.04	-1.6191897614510171	32049.SYNPCC7002_A2614
gene-SYNPCC7002_RS12965	4	0.555510814156359	32049.SYNPCC7002_A2614
gene-SYNPCC7002_RS12965	8	0.47489597571356756	32049.SYNPCC7002_A2614
gene-SYNPCC7002_RS12965	30	0.5887829715811174	32049.SYNPCC7002_A2614
gene-SYNPCC7002_RS12970	0.04	1.6541651671551794	32049.SYNPCC7002_A2615
gene-SYNPCC7002_RS12970	4	-0.6603020879523418	32049.SYNPCC7002_A2615
gene-SYNPCC7002_RS12970	8	-0.48603716834532823	32049.SYNPCC7002_A2615
gene-SYNPCC7002_RS12970	30	-0.507825910857511	32049.SYNPCC7002_A2615
gene-SYNPCC7002_RS12975	0.04	1.6412322608100498	32049.SYNPCC7002_A2616
gene-SYNPCC7002_RS12975	4	-0.5900642870597341	32049.SYNPCC7002_A2616
gene-SYNPCC7002_RS12975	8	-0.6582428722456155	32049.SYNPCC7002_A2616
gene-SYNPCC7002_RS12975	30	-0.3929251015047019	32049.SYNPCC7002_A2616
gene-SYNPCC7002_RS12980	0.04	1.0529209510805346	32049.SYNPCC7002_A2617
gene-SYNPCC7002_RS12980	4	-1.0317001666661434	32049.SYNPCC7002_A2617
gene-SYNPCC7002_RS12980	8	-0.8496690819214274	32049.SYNPCC7002_A2617
gene-SYNPCC7002_RS12980	30	0.8284482975070422	32049.SYNPCC7002_A2617
gene-SYNPCC7002_RS12990	0.04	1.2270552471931506	32049.SYNPCC7002_A2619
gene-SYNPCC7002_RS12990	4	-0.14747244583218283	32049.SYNPCC7002_A2619
gene-SYNPCC7002_RS12990	8	0.2791563882325852	32049.SYNPCC7002_A2619
gene-SYNPCC7002_RS12990	30	-1.3587391895935705	32049.SYNPCC7002_A2619
gene-SYNPCC7002_RS12995	0.04	0.830461903251788	32049.SYNPCC7002_A2620
gene-SYNPCC7002_RS12995	4	0.18697361436406565	32049.SYNPCC7002_A2620
gene-SYNPCC7002_RS12995	8	0.56092179574407	32049.SYNPCC7002_A2620
gene-SYNPCC7002_RS12995	30	-1.5783573133599014	32049.SYNPCC7002_A2620
gene-SYNPCC7002_RS13000	0.04	1.3658238396146332	32049.SYNPCC7002_A2621
gene-SYNPCC7002_RS13000	4	-0.21710353020334183	32049.SYNPCC7002_A2621
gene-SYNPCC7002_RS13000	8	-0.1062323309771431	32049.SYNPCC7002_A2621
gene-SYNPCC7002_RS13000	30	-1.0424879784341474	32049.SYNPCC7002_A2621
gene-SYNPCC7002_RS13010	0.04	-0.3208367137989441	32049.SYNPCC7002_A2623
gene-SYNPCC7002_RS13010	4	0.8235014887961745	32049.SYNPCC7002_A2623
gene-SYNPCC7002_RS13010	8	0.6489543958077695	32049.SYNPCC7002_A2623
gene-SYNPCC7002_RS13010	30	-1.1516191708050396	32049.SYNPCC7002_A2623
gene-SYNPCC7002_RS13015	0.04	-1.3910743678320556	32049.SYNPCC7002_A2624
gene-SYNPCC7002_RS13015	4	1.0054617838403055	32049.SYNPCC7002_A2624
gene-SYNPCC7002_RS13015	8	0.5679120402181906	32049.SYNPCC7002_A2624
gene-SYNPCC7002_RS13015	30	-0.18229945622645916	32049.SYNPCC7002_A2624
gene-SYNPCC7002_RS13020	0.04	0.07448431502568392	32049.SYNPCC7002_A2625
gene-SYNPCC7002_RS13020	4	-0.6651772386635351	32049.SYNPCC7002_A2625
gene-SYNPCC7002_RS13020	8	-0.6233419635334781	32049.SYNPCC7002_A2625
gene-SYNPCC7002_RS13020	30	1.2140348871712976	32049.SYNPCC7002_A2625
gene-SYNPCC7002_RS13025	0.04	1.4376412387924482	32049.SYNPCC7002_A2626
gene-SYNPCC7002_RS13025	4	-0.19769242151529778	32049.SYNPCC7002_A2626
gene-SYNPCC7002_RS13025	8	-1.1385533519201825	32049.SYNPCC7002_A2626
gene-SYNPCC7002_RS13025	30	-0.10139546535696944	32049.SYNPCC7002_A2626
gene-SYNPCC7002_RS13030	0.04	-0.2825966504239822	32049.SYNPCC7002_A2627
gene-SYNPCC7002_RS13030	4	0.9391914949671809	32049.SYNPCC7002_A2627
gene-SYNPCC7002_RS13030	8	0.46425293705557924	32049.SYNPCC7002_A2627
gene-SYNPCC7002_RS13030	30	-1.1208477815987699	32049.SYNPCC7002_A2627
gene-SYNPCC7002_RS13035	0.04	-0.8002200625628277	32049.SYNPCC7002_A2628
gene-SYNPCC7002_RS13035	4	-0.39256258190556326	32049.SYNPCC7002_A2628
gene-SYNPCC7002_RS13035	8	-0.4274652546678043	32049.SYNPCC7002_A2628
gene-SYNPCC7002_RS13035	30	1.6202478991361928	32049.SYNPCC7002_A2628
gene-SYNPCC7002_RS13040	0.04	0.9877846572798714	32049.SYNPCC7002_A2629
gene-SYNPCC7002_RS13040	4	0.053333668981296184	32049.SYNPCC7002_A2629
gene-SYNPCC7002_RS13040	8	0.2518488129599483	32049.SYNPCC7002_A2629
gene-SYNPCC7002_RS13040	30	-1.2929671392209574	32049.SYNPCC7002_A2629
gene-SYNPCC7002_RS13045	0.04	-1.3849481375832	32049.SYNPCC7002_A2630
gene-SYNPCC7002_RS13045	4	0.753361642747741	32049.SYNPCC7002_A2630
gene-SYNPCC7002_RS13045	8	0.9314200140048468	32049.SYNPCC7002_A2630
gene-SYNPCC7002_RS13045	30	-0.29983351916938483	32049.SYNPCC7002_A2630
gene-SYNPCC7002_RS13050	0.04	1.2360780683115744	32049.SYNPCC7002_A2631
gene-SYNPCC7002_RS13050	4	-0.36448956596343535	32049.SYNPCC7002_A2631
gene-SYNPCC7002_RS13050	8	-0.39055758382142286	32049.SYNPCC7002_A2631
gene-SYNPCC7002_RS13050	30	-0.48103091852670343	32049.SYNPCC7002_A2631
gene-SYNPCC7002_RS13055	0.04	-1.454136628786339	32049.SYNPCC7002_A2632
gene-SYNPCC7002_RS13055	4	0.6056430280710801	32049.SYNPCC7002_A2632
gene-SYNPCC7002_RS13055	8	0.4636632307482864	32049.SYNPCC7002_A2632
gene-SYNPCC7002_RS13055	30	0.38483036996699027	32049.SYNPCC7002_A2632
gene-SYNPCC7002_RS13060	0.04	-1.6391225902187605	32049.SYNPCC7002_A2633
gene-SYNPCC7002_RS13060	4	0.4951586609712869	32049.SYNPCC7002_A2633
gene-SYNPCC7002_RS13060	8	0.6091966818641913	32049.SYNPCC7002_A2633
gene-SYNPCC7002_RS13060	30	0.534767247383277	32049.SYNPCC7002_A2633
gene-SYNPCC7002_RS13065	0.04	-1.5884267559424163	32049.SYNPCC7002_A2634
gene-SYNPCC7002_RS13065	4	0.7910478435615751	32049.SYNPCC7002_A2634
gene-SYNPCC7002_RS13065	8	0.7428992470325883	32049.SYNPCC7002_A2634
gene-SYNPCC7002_RS13065	30	0.054479665348260195	32049.SYNPCC7002_A2634
gene-SYNPCC7002_RS13070	0.04	1.3371632284235886	32049.SYNPCC7002_A2635
gene-SYNPCC7002_RS13070	4	-0.20512160209249725	32049.SYNPCC7002_A2635
gene-SYNPCC7002_RS13070	8	0.04785735824722065	32049.SYNPCC7002_A2635
gene-SYNPCC7002_RS13070	30	-1.179898984578315	32049.SYNPCC7002_A2635
gene-SYNPCC7002_RS13075	0.04	-1.1323665515040793	32049.SYNPCC7002_A2637
gene-SYNPCC7002_RS13075	4	-0.3494197630021267	32049.SYNPCC7002_A2637
gene-SYNPCC7002_RS13075	8	-0.015817113689338268	32049.SYNPCC7002_A2637
gene-SYNPCC7002_RS13075	30	1.4976034281955501	32049.SYNPCC7002_A2637
gene-SYNPCC7002_RS13080	0.04	-1.3318297378004054	32049.SYNPCC7002_A2638
gene-SYNPCC7002_RS13080	4	0.7436216299026144	32049.SYNPCC7002_A2638
gene-SYNPCC7002_RS13080	8	1.0040514068782684	32049.SYNPCC7002_A2638
gene-SYNPCC7002_RS13080	30	-0.41584329898046485	32049.SYNPCC7002_A2638
gene-SYNPCC7002_RS13090	0.04	1.5346111220489504	32049.SYNPCC7002_A2640
gene-SYNPCC7002_RS13090	4	-0.780368834526928	32049.SYNPCC7002_A2640
gene-SYNPCC7002_RS13090	8	-0.6777348523583596	32049.SYNPCC7002_A2640
gene-SYNPCC7002_RS13090	30	-0.07650743516366867	32049.SYNPCC7002_A2640
gene-SYNPCC7002_RS13095	0.04	1.5557124560885685	32049.SYNPCC7002_A2641
gene-SYNPCC7002_RS13095	4	-0.6785596278966074	32049.SYNPCC7002_A2641
gene-SYNPCC7002_RS13095	8	-0.8307888965944603	32049.SYNPCC7002_A2641
gene-SYNPCC7002_RS13095	30	-0.04636393159750195	32049.SYNPCC7002_A2641
gene-SYNPCC7002_RS13100	0.04	-1.4447199588298356	32049.SYNPCC7002_A2642
gene-SYNPCC7002_RS13100	4	0.5695756216356022	32049.SYNPCC7002_A2642
gene-SYNPCC7002_RS13100	8	0.39594966712842516	32049.SYNPCC7002_A2642
gene-SYNPCC7002_RS13100	30	0.47919467006580835	32049.SYNPCC7002_A2642
gene-SYNPCC7002_RS13105	0.04	-1.3215202202206728	32049.SYNPCC7002_A2643
gene-SYNPCC7002_RS13105	4	0.7596292720438085	32049.SYNPCC7002_A2643
gene-SYNPCC7002_RS13105	8	0.4048560970524856	32049.SYNPCC7002_A2643
gene-SYNPCC7002_RS13105	30	0.15703485112432508	32049.SYNPCC7002_A2643
gene-SYNPCC7002_RS13115	0.04	-0.8948520706900926	32049.SYNPCC7002_A2645
gene-SYNPCC7002_RS13115	4	0.7603025742026457	32049.SYNPCC7002_A2645
gene-SYNPCC7002_RS13115	8	1.1338063587909029	32049.SYNPCC7002_A2645
gene-SYNPCC7002_RS13115	30	-0.9992568623034594	32049.SYNPCC7002_A2645
gene-SYNPCC7002_RS13120	0.04	1.1815239597311988	32049.SYNPCC7002_A2646
gene-SYNPCC7002_RS13120	4	0.03843633041681843	32049.SYNPCC7002_A2646
gene-SYNPCC7002_RS13120	8	-0.6252753039520291	32049.SYNPCC7002_A2646
gene-SYNPCC7002_RS13120	30	-0.594684986196002	32049.SYNPCC7002_A2646
gene-SYNPCC7002_RS13125	0.04	-0.8564919850285595	32049.SYNPCC7002_A2647
gene-SYNPCC7002_RS13125	4	0.9780326119496985	32049.SYNPCC7002_A2647
gene-SYNPCC7002_RS13125	8	0.8110145513951197	32049.SYNPCC7002_A2647
gene-SYNPCC7002_RS13125	30	-0.9325551783162569	32049.SYNPCC7002_A2647
gene-SYNPCC7002_RS13130	0.04	1.555170896887479	32049.SYNPCC7002_A2648
gene-SYNPCC7002_RS13130	4	-0.2569121573547877	32049.SYNPCC7002_A2648
gene-SYNPCC7002_RS13130	8	-0.5858307652110121	32049.SYNPCC7002_A2648
gene-SYNPCC7002_RS13130	30	-0.7124279743216799	32049.SYNPCC7002_A2648
gene-SYNPCC7002_RS13135	0.04	1.529002224987304	32049.SYNPCC7002_A2649
gene-SYNPCC7002_RS13135	4	-0.2069713776764939	32049.SYNPCC7002_A2649
gene-SYNPCC7002_RS13135	8	-0.7576669268795588	32049.SYNPCC7002_A2649
gene-SYNPCC7002_RS13135	30	-0.56436392043123	32049.SYNPCC7002_A2649
gene-SYNPCC7002_RS13140	0.04	-1.2744016070480624	32049.SYNPCC7002_A2650
gene-SYNPCC7002_RS13140	4	0.6912267796878905	32049.SYNPCC7002_A2650
gene-SYNPCC7002_RS13140	8	0.6274400340523432	32049.SYNPCC7002_A2650
gene-SYNPCC7002_RS13140	30	-0.044265206692163085	32049.SYNPCC7002_A2650
gene-SYNPCC7002_RS13145	0.04	1.1750451344490613	32049.SYNPCC7002_A2651
gene-SYNPCC7002_RS13145	4	-0.9565571768282312	32049.SYNPCC7002_A2651
gene-SYNPCC7002_RS13145	8	-0.8627105789764782	32049.SYNPCC7002_A2651
gene-SYNPCC7002_RS13145	30	0.6442226213556476	32049.SYNPCC7002_A2651
gene-SYNPCC7002_RS13150	0.04	-1.5416018465360568	32049.SYNPCC7002_A2653
gene-SYNPCC7002_RS13150	4	0.7277497059064049	32049.SYNPCC7002_A2653
gene-SYNPCC7002_RS13150	8	0.862899299352451	32049.SYNPCC7002_A2653
gene-SYNPCC7002_RS13150	30	-0.04904715872279948	32049.SYNPCC7002_A2653
gene-SYNPCC7002_RS13155	0.04	1.0973063802063971	32049.SYNPCC7002_A2654
gene-SYNPCC7002_RS13155	4	0.09194845815331507	32049.SYNPCC7002_A2654
gene-SYNPCC7002_RS13155	8	-0.005284845429626317	32049.SYNPCC7002_A2654
gene-SYNPCC7002_RS13155	30	-1.1839699929300704	32049.SYNPCC7002_A2654
gene-SYNPCC7002_RS13165	0.04	1.4163489858962508	32049.SYNPCC7002_A2656
gene-SYNPCC7002_RS13165	4	-0.7435153612385401	32049.SYNPCC7002_A2656
gene-SYNPCC7002_RS13165	8	-0.6677854991893424	32049.SYNPCC7002_A2656
gene-SYNPCC7002_RS13165	30	-0.005048125468368197	32049.SYNPCC7002_A2656
gene-SYNPCC7002_RS13170	0.04	-0.09902584257856982	32049.SYNPCC7002_A2658
gene-SYNPCC7002_RS13170	4	0.6882652386778142	32049.SYNPCC7002_A2658
gene-SYNPCC7002_RS13170	8	0.7369256892655311	32049.SYNPCC7002_A2658
gene-SYNPCC7002_RS13170	30	-1.3261650853647924	32049.SYNPCC7002_A2658
gene-SYNPCC7002_RS13175	0.04	-1.3749556340169997	32049.SYNPCC7002_A2659
gene-SYNPCC7002_RS13175	4	0.9825516543302862	32049.SYNPCC7002_A2659
gene-SYNPCC7002_RS13175	8	0.7842515008753775	32049.SYNPCC7002_A2659
gene-SYNPCC7002_RS13175	30	-0.39184752118867605	32049.SYNPCC7002_A2659
gene-SYNPCC7002_RS13180	0.04	-1.4595092412053976	32049.SYNPCC7002_A2660
gene-SYNPCC7002_RS13180	4	0.9488910751780236	32049.SYNPCC7002_A2660
gene-SYNPCC7002_RS13180	8	0.6028594496035302	32049.SYNPCC7002_A2660
gene-SYNPCC7002_RS13180	30	-0.09224128357616895	32049.SYNPCC7002_A2660
gene-SYNPCC7002_RS13185	0.04	0.5115107221103345	32049.SYNPCC7002_A2662
gene-SYNPCC7002_RS13185	4	0.5668753658316763	32049.SYNPCC7002_A2662
gene-SYNPCC7002_RS13185	8	0.2253777441823906	32049.SYNPCC7002_A2662
gene-SYNPCC7002_RS13185	30	-1.3037638321244065	32049.SYNPCC7002_A2662
gene-SYNPCC7002_RS13190	0.04	-0.9473527019419796	32049.SYNPCC7002_A2663
gene-SYNPCC7002_RS13190	4	0.8840179500337704	32049.SYNPCC7002_A2663
gene-SYNPCC7002_RS13190	8	0.9901268850002598	32049.SYNPCC7002_A2663
gene-SYNPCC7002_RS13190	30	-0.9267921330920358	32049.SYNPCC7002_A2663
gene-SYNPCC7002_RS13195	0.04	-0.9485298211878699	32049.SYNPCC7002_A2664
gene-SYNPCC7002_RS13195	4	1.0015277226400656	32049.SYNPCC7002_A2664
gene-SYNPCC7002_RS13195	8	0.8952862871888541	32049.SYNPCC7002_A2664
gene-SYNPCC7002_RS13195	30	-0.9482841886410676	32049.SYNPCC7002_A2664
gene-SYNPCC7002_RS13200	0.04	-1.4416122752651022	32049.SYNPCC7002_A2665
gene-SYNPCC7002_RS13200	4	0.7079583694508056	32049.SYNPCC7002_A2665
gene-SYNPCC7002_RS13200	8	0.9778423272947973	32049.SYNPCC7002_A2665
gene-SYNPCC7002_RS13200	30	-0.2441884214804909	32049.SYNPCC7002_A2665
gene-SYNPCC7002_RS13210	0.04	-1.4362007115521263	32049.SYNPCC7002_A2668
gene-SYNPCC7002_RS13210	4	0.007936029923548193	32049.SYNPCC7002_A2668
gene-SYNPCC7002_RS13210	8	0.41516690597320677	32049.SYNPCC7002_A2668
gene-SYNPCC7002_RS13210	30	1.0130977756553832	32049.SYNPCC7002_A2668
gene-SYNPCC7002_RS13215	0.04	1.6094670686894343	32049.SYNPCC7002_A2669
gene-SYNPCC7002_RS13215	4	-0.7763094939839428	32049.SYNPCC7002_A2669
gene-SYNPCC7002_RS13215	8	-0.4334135958639877	32049.SYNPCC7002_A2669
gene-SYNPCC7002_RS13215	30	-0.39974397884150914	32049.SYNPCC7002_A2669
gene-SYNPCC7002_RS13220	0.04	-1.599156112490908	32049.SYNPCC7002_A2670
gene-SYNPCC7002_RS13220	4	0.3980916658224298	32049.SYNPCC7002_A2670
gene-SYNPCC7002_RS13220	8	0.6439502041325449	32049.SYNPCC7002_A2670
gene-SYNPCC7002_RS13220	30	0.5571142425359318	32049.SYNPCC7002_A2670
gene-SYNPCC7002_RS13225	0.04	-1.6454535359227322	32049.SYNPCC7002_A2671
gene-SYNPCC7002_RS13225	4	0.5122260726705362	32049.SYNPCC7002_A2671
gene-SYNPCC7002_RS13225	8	0.713611370764197	32049.SYNPCC7002_A2671
gene-SYNPCC7002_RS13225	30	0.4196160924880045	32049.SYNPCC7002_A2671
gene-SYNPCC7002_RS13230	0.04	-1.5975330005402093	32049.SYNPCC7002_A2672
gene-SYNPCC7002_RS13230	4	0.5316146074512238	32049.SYNPCC7002_A2672
gene-SYNPCC7002_RS13230	8	0.8209171782091838	32049.SYNPCC7002_A2672
gene-SYNPCC7002_RS13230	30	0.24500121487980386	32049.SYNPCC7002_A2672
gene-SYNPCC7002_RS13235	0.04	-1.6453591408333539	32049.SYNPCC7002_A2673
gene-SYNPCC7002_RS13235	4	0.37262898175617554	32049.SYNPCC7002_A2673
gene-SYNPCC7002_RS13235	8	0.6127857647673656	32049.SYNPCC7002_A2673
gene-SYNPCC7002_RS13235	30	0.6599443943098104	32049.SYNPCC7002_A2673
gene-SYNPCC7002_RS13240	0.04	-1.6316402272771238	32049.SYNPCC7002_A2674
gene-SYNPCC7002_RS13240	4	0.28151619047415255	32049.SYNPCC7002_A2674
gene-SYNPCC7002_RS13240	8	0.56257080531459	32049.SYNPCC7002_A2674
gene-SYNPCC7002_RS13240	30	0.7875532314883757	32049.SYNPCC7002_A2674
gene-SYNPCC7002_RS13245	0.04	-1.5879437256870823	32049.SYNPCC7002_A2675
gene-SYNPCC7002_RS13245	4	0.19256670150772054	32049.SYNPCC7002_A2675
gene-SYNPCC7002_RS13245	8	0.5146438326506049	32049.SYNPCC7002_A2675
gene-SYNPCC7002_RS13245	30	0.8807331915287503	32049.SYNPCC7002_A2675
gene-SYNPCC7002_RS13250	0.04	-1.6013717074683516	32049.SYNPCC7002_A2676
gene-SYNPCC7002_RS13250	4	0.24877441769806366	32049.SYNPCC7002_A2676
gene-SYNPCC7002_RS13250	8	0.691845972655976	32049.SYNPCC7002_A2676
gene-SYNPCC7002_RS13250	30	0.6607513171143066	32049.SYNPCC7002_A2676
gene-SYNPCC7002_RS13255	0.04	-1.5831911401538257	32049.SYNPCC7002_A2677
gene-SYNPCC7002_RS13255	4	0.6597480373271212	32049.SYNPCC7002_A2677
gene-SYNPCC7002_RS13255	8	0.78534533160662	32049.SYNPCC7002_A2677
gene-SYNPCC7002_RS13255	30	0.1380977712200831	32049.SYNPCC7002_A2677
gene-SYNPCC7002_RS13260	0.04	1.2078159563815647	32049.SYNPCC7002_A2678
gene-SYNPCC7002_RS13260	4	-0.625016205993944	32049.SYNPCC7002_A2678
gene-SYNPCC7002_RS13260	8	-1.0679137404295949	32049.SYNPCC7002_A2678
gene-SYNPCC7002_RS13260	30	0.4851139900419654	32049.SYNPCC7002_A2678
gene-SYNPCC7002_RS13265	0.04	0.8620931405079472	32049.SYNPCC7002_A2679
gene-SYNPCC7002_RS13265	4	-0.719931024329879	32049.SYNPCC7002_A2679
gene-SYNPCC7002_RS13265	8	-1.031909393058348	32049.SYNPCC7002_A2679
gene-SYNPCC7002_RS13265	30	0.8897472768802803	32049.SYNPCC7002_A2679
gene-SYNPCC7002_RS13270	0.04	0.18616418619989542	32049.SYNPCC7002_A2680
gene-SYNPCC7002_RS13270	4	-0.7519773043586647	32049.SYNPCC7002_A2680
gene-SYNPCC7002_RS13270	8	-0.8049770709286099	32049.SYNPCC7002_A2680
gene-SYNPCC7002_RS13270	30	1.370790189087387	32049.SYNPCC7002_A2680
gene-SYNPCC7002_RS13275	0.04	0.315786506198744	32049.SYNPCC7002_A2681
gene-SYNPCC7002_RS13275	4	-0.8888336372689625	32049.SYNPCC7002_A2681
gene-SYNPCC7002_RS13275	8	-0.7042084852677076	32049.SYNPCC7002_A2681
gene-SYNPCC7002_RS13275	30	1.2772556163379296	32049.SYNPCC7002_A2681
gene-SYNPCC7002_RS13280	0.04	0.6528817317751375	32049.SYNPCC7002_A2682
gene-SYNPCC7002_RS13280	4	0.6896844471344634	32049.SYNPCC7002_A2682
gene-SYNPCC7002_RS13280	8	-0.3543589157899173	32049.SYNPCC7002_A2682
gene-SYNPCC7002_RS13280	30	-0.9882072631196446	32049.SYNPCC7002_A2682
gene-SYNPCC7002_RS13285	0.04	0.9961943459262481	32049.SYNPCC7002_A2683
gene-SYNPCC7002_RS13285	4	0.3263257317845968	32049.SYNPCC7002_A2683
gene-SYNPCC7002_RS13285	8	-0.46846409459564264	32049.SYNPCC7002_A2683
gene-SYNPCC7002_RS13285	30	-0.8540559831152168	32049.SYNPCC7002_A2683
gene-SYNPCC7002_RS13295	0.04	0.9361088670477986	32049.SYNPCC7002_A2685
gene-SYNPCC7002_RS13295	4	-0.8296241639390349	32049.SYNPCC7002_A2685
gene-SYNPCC7002_RS13295	8	-0.8814587203372817	32049.SYNPCC7002_A2685
gene-SYNPCC7002_RS13295	30	0.7749740172285101	32049.SYNPCC7002_A2685
gene-SYNPCC7002_RS13300	0.04	0.9919401834583542	32049.SYNPCC7002_A2686
