Geneid	CO2-0-04percent_Lane1-S1_CO2-adaptation	CO2-0-04percent_Lane2-S2_CO2-adaptation	CO2-0-04percent_Lane2-S3_CO2-adaptation	CO2-0-04percent_Lane2-S4_CO2-adaptation	CO2-30percent_Lane1-S14_CO2-adaptation	CO2-30percent_Lane1-S16_CO2-adaptation	CO2-30percent_Lane2-S13_CO2-adaptation	CO2-30percent_Lane2-S15_CO2-adaptation	CO2-4percent_Lane1-S6_CO2-adaptation	CO2-4percent_Lane1-S7_CO2-adaptation	CO2-4percent_Lane2-S5_CO2-adaptation	CO2-4percent_Lane2-S8_CO2-adaptation	CO2-8percent_Lane1-S12_CO2-adaptation	CO2-8percent_Lane2-S10_CO2-adaptation	CO2-8percent_Lane2-S11_CO2-adaptation	CO2-8percent_Lane2-S9_CO2-adaptation
gene-SYNPCC7002_RS01020	161	112	108	105	147	143	99	111	105	123	110	155	89	52	98	77
gene-SYNPCC7002_RS01025	699	381	602	498	783	636	616	550	501	704	416	557	470	337	400	325
gene-SYNPCC7002_RS01030	526	405	345	367	1141	841	796	908	835	1168	717	899	710	541	770	545
gene-SYNPCC7002_RS01035	880	679	582	652	1676	1365	1344	1091	1216	1689	1079	1311	1213	738	1249	817
gene-SYNPCC7002_RS01040	68	36	65	54	133	98	76	73	97	140	92	97	118	58	101	56
gene-SYNPCC7002_RS01045	6727	5480	5146	5882	5826	4915	4276	4304	10531	13433	8833	9430	10222	6779	9452	8045
gene-SYNPCC7002_RS16540	508	447	496	471	338	286	256	255	256	316	249	311	279	158	243	228
gene-SYNPCC7002_RS01055	10825	9933	10096	10339	6958	5151	5188	5116	9875	12461	8005	10800	7765	6033	8589	6396
gene-SYNPCC7002_RS01060	19525	17245	18836	18939	30853	23863	22255	22314	12405	16908	10843	15476	12981	9066	12060	9872
gene-SYNPCC7002_RS01065	2902	2261	2714	2494	2285	1744	1589	1715	4090	5175	3091	3112	3897	2577	3816	3018
gene-SYNPCC7002_RS01070	2525	2001	1769	1814	4164	3853	3391	2701	2889	3536	2767	4294	3358	2008	2598	2299
gene-SYNPCC7002_RS01075	3414	2773	1909	2023	5269	4938	3959	3312	3633	4338	3717	4675	4427	2471	3088	3421
gene-SYNPCC7002_RS01080	1821	1573	1548	1683	3928	2988	2784	2733	3126	4076	2512	3008	3090	2166	2995	2361
gene-SYNPCC7002_RS01085	896	643	819	739	1102	858	631	755	836	1042	764	998	792	525	740	613
gene-SYNPCC7002_RS01090	400	355	395	281	868	742	628	569	698	899	854	791	805	419	604	598
gene-SYNPCC7002_RS01095	182	153	138	129	524	352	339	300	331	423	313	399	302	199	309	256
gene-SYNPCC7002_RS01100	11536	9552	9219	9322	9072	7669	6684	6035	7743	10165	8156	11985	7373	5378	7174	5753
gene-SYNPCC7002_RS01105	866	814	748	756	1230	975	877	828	787	1040	801	1050	857	537	848	662
gene-SYNPCC7002_RS01110	52	11	25	18	63	67	44	49	41	66	63	48	37	19	40	46
gene-SYNPCC7002_RS16350	3741	3384	2904	2892	10829	8213	7781	8044	5718	7955	4869	6295	6033	3949	5432	4168
gene-SYNPCC7002_RS01120	1795	1377	1117	1095	4351	4204	3210	2891	2384	3231	2609	3440	3117	1640	2083	2143
gene-SYNPCC7002_RS01125	3957	3994	3881	4019	8825	6929	6353	6365	4035	5339	3500	4651	4144	2582	3701	3006
gene-SYNPCC7002_RS01130	2474	2199	1783	1916	3126	3036	2664	2168	2003	2538	1570	2330	1916	1209	1607	1277
gene-SYNPCC7002_RS01135	2300	2475	1679	2215	4720	3399	3167	3165	3553	4629	3129	3347	3425	2175	3513	2676
gene-SYNPCC7002_RS01140	4430	4735	3365	4177	9605	7324	6436	6238	6876	9038	6134	7030	7224	4766	6121	5227
gene-SYNPCC7002_RS01145	2274	1837	1878	1987	6228	4190	4204	3800	5512	7226	4542	4096	5253	3836	6006	4535
gene-SYNPCC7002_RS16355	425	273	242	247	916	869	695	616	848	1272	1042	1031	1069	621	903	928
gene-SYNPCC7002_RS16360	6108	4869	4806	4928	15895	11771	11647	9365	16111	19383	13595	13708	15159	10779	15811	12347
gene-SYNPCC7002_RS01150	1961	1334	1174	1209	3597	3962	2940	2277	4353	4934	5440	6661	5951	2358	3429	4115
gene-SYNPCC7002_RS01155	875	880	727	803	1147	1014	973	853	959	1425	957	1212	1024	765	1098	913
gene-SYNPCC7002_RS01160	1051	834	887	799	1837	1345	1373	1205	1931	2524	1714	1992	1869	1408	1657	1536
gene-SYNPCC7002_RS01165	1196	1308	1462	1229	1797	1358	1288	1130	1470	2228	1772	1746	1682	1087	1610	1659
gene-SYNPCC7002_RS01170	526	465	527	502	893	704	584	660	697	844	575	750	702	487	606	491
gene-SYNPCC7002_RS17040	9712	8569	9849	9599	8857	6427	6344	6565	9229	9690	6898	9103	6945	5855	7360	5066
gene-SYNPCC7002_RS01185	791	664	704	618	1662	1422	1367	1052	1627	1992	1331	1603	1590	930	1341	1116
gene-SYNPCC7002_RS01190	707	626	556	631	1200	830	894	849	922	1359	749	1027	907	752	878	727
gene-SYNPCC7002_RS01195	16	4	8	10	0	8	4	6	2	2	10	0	10	6	12	6
gene-SYNPCC7002_RS01200	27587	27397	26446	30246	66397	46868	47040	49716	52483	63927	41769	51784	47396	39185	52501	35513
gene-SYNPCC7002_RS16055	683	633	553	555	1371	1050	850	820	668	892	516	739	585	370	623	591
gene-SYNPCC7002_RS01210	1473	1665	1885	1612	6362	4151	3765	4212	699	1043	799	1250	821	536	703	607
gene-SYNPCC7002_RS01215	1452	1011	1233	1258	2169	1805	1576	1546	1771	2181	1392	2022	1586	1046	1482	1183
gene-SYNPCC7002_RS01220	37481	32761	18604	21705	60016	46587	43901	41615	122309	166226	117814	165187	97779	78968	103696	76294
gene-SYNPCC7002_RS01225	1788	1419	1353	1415	3512	2683	2596	2240	2571	3200	2356	2793	2632	1670	2345	1949
gene-SYNPCC7002_RS01230	1072	1075	1132	1306	1450	1119	1106	992	1091	1496	1023	1025	1064	742	1122	755
gene-SYNPCC7002_RS01235	205	223	186	144	184	166	128	136	154	226	194	151	225	124	163	149
gene-SYNPCC7002_RS01240	3701	2690	2686	2769	2880	2622	2298	2078	1621	2199	1428	1970	1535	936	1156	1074
gene-SYNPCC7002_RS01245	907	833	1006	859	1121	869	775	784	726	884	818	1190	825	529	764	609
gene-SYNPCC7002_RS01250	895	897	1099	1014	1187	841	788	942	705	853	567	682	611	526	596	500
gene-SYNPCC7002_RS01255	5	4	0	6	4	8	3	5	4	3	8	9	1	2	2	4
gene-SYNPCC7002_RS01260	1334	1272	1416	1432	2130	1450	1316	1578	1301	1606	1251	1502	1249	980	1380	1015
gene-SYNPCC7002_RS01265	389	373	460	425	347	265	272	249	385	444	326	437	336	227	351	284
gene-SYNPCC7002_RS01270	814	667	723	713	751	612	564	458	775	1125	630	870	746	451	751	566
gene-SYNPCC7002_RS01275	48	59	23	45	112	142	84	94	82	103	81	118	83	58	75	56
gene-SYNPCC7002_RS16920	61	82	60	87	169	177	114	133	116	178	107	146	120	88	122	77
gene-SYNPCC7002_RS01280	691	682	601	735	959	683	669	730	1029	1167	770	763	906	594	720	725
gene-SYNPCC7002_RS01285	897	718	648	678	1810	1440	1320	1249	1634	2237	1401	1641	1496	1026	1403	1144
gene-SYNPCC7002_RS01290	406	258	190	183	1207	989	904	815	1592	2064	1368	1695	1532	996	1492	1214
gene-SYNPCC7002_RS01295	708	675	613	616	4246	3152	3014	2753	2335	2721	2069	2315	2479	1748	2243	1925
gene-SYNPCC7002_RS01305	9095	8341	9679	10985	9246	7367	6728	6661	7481	9608	6937	6933	6912	4201	5973	5495
gene-SYNPCC7002_RS01310	210	203	218	213	185	117	122	144	97	122	93	91	115	74	64	71
gene-SYNPCC7002_RS16925	1936	2122	2780	3081	877	616	679	541	507	516	303	204	315	257	421	264
gene-SYNPCC7002_RS01315	12382	10707	9742	9692	22107	19321	17746	16296	23727	28315	20086	23630	22218	15049	20307	17040
gene-SYNPCC7002_RS01320	6411	5922	6059	6130	2226	1695	1580	1273	2111	2852	1995	1767	2280	1460	2051	1916
gene-SYNPCC7002_RS01325	1069	767	666	592	797	794	761	614	1451	1528	1193	1447	1513	952	1169	1161
gene-SYNPCC7002_RS01330	28835	25643	17374	21456	34771	26581	25729	24843	59719	73965	49165	46262	60309	41721	59820	47085
gene-SYNPCC7002_RS01335	9615	8507	9192	8735	9644	7930	7094	6904	4873	6356	4297	7633	4019	3196	4098	3344
gene-SYNPCC7002_RS01340	2052	1389	861	889	6077	4975	4664	4106	12129	18517	12902	22143	8797	7685	9824	6585
gene-SYNPCC7002_RS01345	21488	20234	22848	21525	34685	26048	25263	24262	30535	39625	28904	29429	30956	20612	30660	26345
gene-SYNPCC7002_RS01350	1110	858	758	722	2240	1999	1777	1507	1760	2402	1571	2034	1714	1011	1453	1171
gene-SYNPCC7002_RS01355	2432	2027	1895	1995	3341	2709	2462	2509	3143	4034	2717	3215	2950	2039	2745	2223
gene-SYNPCC7002_RS01360	1227	1068	1079	1018	2148	1695	1613	1417	2192	2732	1758	2071	2093	1405	2053	1570
gene-SYNPCC7002_RS01365	816	641	656	624	1319	1160	943	875	739	1007	827	983	792	490	766	683
gene-SYNPCC7002_RS01370	718	679	753	636	1449	946	911	796	1004	1065	761	936	858	753	902	733
gene-SYNPCC7002_RS01375	136	109	83	117	286	211	193	197	296	345	234	307	280	195	231	212
gene-SYNPCC7002_RS01380	1039	981	875	797	2487	1617	1676	1626	2319	3044	1926	2227	2440	1696	2059	1627
gene-SYNPCC7002_RS01385	436	407	387	396	1378	940	755	858	927	1266	810	873	970	546	865	769
gene-SYNPCC7002_RS01390	507	441	477	390	1259	930	830	905	1045	1386	954	958	1003	651	982	717
gene-SYNPCC7002_RS01395	1198	1085	1153	1112	3104	2201	2073	1887	1370	1791	1202	1302	1368	953	1333	1074
gene-SYNPCC7002_RS01400	1373	1086	965	1038	2184	2044	1769	1645	3221	4201	2890	3801	3140	1903	2802	2479
gene-SYNPCC7002_RS01405	2945	3459	5248	4947	856	708	824	616	735	888	569	542	645	417	741	498
gene-SYNPCC7002_RS01410	8170	7965	8803	9981	16880	13572	13460	11389	8984	11612	8256	7790	8554	5932	9837	6903
gene-SYNPCC7002_RS01415	19090	19172	18910	20669	45606	36117	33538	33534	27514	34753	22074	26120	25584	18604	25021	19347
gene-SYNPCC7002_RS01420	3171	2356	2924	2212	7371	5902	4928	5040	5712	7585	5679	6338	5130	3373	4988	4086
gene-SYNPCC7002_RS01425	2674	2570	2984	2700	3155	2095	1934	2022	2409	3295	2214	2449	2209	1517	2330	1632
gene-SYNPCC7002_RS01430	1207	1256	1434	1458	1611	1070	1042	1010	1436	1900	1215	1272	1337	901	1357	1023
gene-SYNPCC7002_RS01435	834	801	523	532	1798	1601	1362	1261	1817	2726	1739	2374	1898	1182	1640	1363
gene-SYNPCC7002_RS01440	1288	946	1139	923	1852	1438	1319	1355	1618	2322	1338	1935	1506	1050	1493	1078
gene-SYNPCC7002_RS01445	2059	1661	1859	1744	4271	3020	2757	2920	3879	5050	3105	3545	3490	2507	3277	2652
gene-SYNPCC7002_RS01450	1666	1244	1436	1403	2675	2222	1881	1865	2671	3336	2335	2766	2544	1824	2473	2051
gene-SYNPCC7002_RS01455	7000	6634	6317	6523	11532	8934	8364	8024	7474	9628	6795	9108	7900	5742	7319	5750
gene-SYNPCC7002_RS01460	768	708	934	809	733	569	491	545	523	584	433	541	442	301	471	355
gene-SYNPCC7002_RS01465	5501	4965	4776	5196	10571	8695	8026	8275	8320	11392	6798	9131	7350	5423	7332	5271
gene-SYNPCC7002_RS01470	2039	1577	1619	1493	3666	2807	2527	2082	2665	3582	2526	3285	2840	1847	2866	2205
gene-SYNPCC7002_RS16370	1492	1191	1218	1070	2084	1767	1472	1262	1705	2176	1630	2185	1964	1216	1824	1467
gene-SYNPCC7002_RS01475	1112	986	1141	1074	1521	1166	1124	1093	1156	1577	997	1398	1128	774	1118	841
gene-SYNPCC7002_RS01480	969	882	955	771	2060	1522	1489	1479	1085	1457	1030	1221	1103	731	1156	800
gene-SYNPCC7002_RS01485	461	322	315	342	786	680	662	562	1056	1372	864	930	903	600	910	666
gene-SYNPCC7002_RS01490	59	49	48	49	1494	883	808	1003	63	93	81	76	58	38	82	84
gene-SYNPCC7002_RS01495	139	72	74	97	1350	1158	916	1081	84	143	103	115	99	66	87	91
gene-SYNPCC7002_RS01500	251	199	243	225	1095	824	674	752	57	151	103	128	134	61	104	66
gene-SYNPCC7002_RS01505	1474	1197	990	1183	3036	2794	2527	2031	4151	5348	3631	3978	4289	3078	4361	3475
gene-SYNPCC7002_RS01510	281	220	234	235	1000	756	653	716	995	1595	946	931	967	732	1108	784
gene-SYNPCC7002_RS01515	432	366	325	345	1608	1234	1015	1128	1529	2289	1505	1543	1681	1107	1586	1212
gene-SYNPCC7002_RS01520	311	232	159	180	1569	1340	1120	1028	1355	2142	1416	1674	1538	1029	1467	1142
gene-SYNPCC7002_RS01525	4055	3295	2977	2965	6139	5324	5010	4540	6515	9195	5510	6542	6448	4648	5938	4610
gene-SYNPCC7002_RS01530	824	682	580	557	1513	1575	1442	1193	1907	2754	1639	2012	1913	1247	1539	1282
gene-SYNPCC7002_RS01535	476	335	285	288	979	812	723	720	885	1288	949	995	1025	591	934	771
gene-SYNPCC7002_RS01540	4854	3938	5326	4494	3592	2705	2696	2607	1642	2223	1493	2008	1340	1003	1405	1260
gene-SYNPCC7002_RS01545	408	426	397	407	787	595	631	561	616	966	613	758	661	460	570	508
gene-SYNPCC7002_RS01550	643	445	443	415	967	884	796	714	935	1476	801	1062	971	630	898	635
gene-SYNPCC7002_RS01555	1621	1477	1507	1410	2054	1645	1511	1593	1977	2317	1601	1956	1869	1338	1653	1168
gene-SYNPCC7002_RS01560	758	657	653	650	1101	846	716	617	895	1217	798	808	869	639	842	675
gene-SYNPCC7002_RS01565	1581	1309	1313	1408	2218	1746	1653	1482	2976	4344	2562	2889	2773	2041	2840	2255
gene-SYNPCC7002_RS01570	6595	4976	4255	3928	10927	9403	8585	7842	13407	18810	12128	15584	12694	8643	11343	9502
gene-SYNPCC7002_RS01575	795	561	453	500	1506	1326	1340	1120	1938	2738	1673	2166	1700	1241	1549	1277
gene-SYNPCC7002_RS01580	5334	4169	3118	3572	6332	5076	4496	4182	6951	9080	6740	7746	8184	5267	7223	6199
gene-SYNPCC7002_RS01585	8864	8101	7117	7698	19836	15695	14624	13226	23489	30128	20252	18936	24509	15795	23205	18903
gene-SYNPCC7002_RS01590	3101	2624	2297	2467	5558	4545	4233	3729	4706	5832	4130	4626	4775	3144	4439	3402
gene-SYNPCC7002_RS01595	9282	8468	6859	8251	16180	12488	11828	11179	12321	16528	11992	11814	13377	9222	13048	10589
gene-SYNPCC7002_RS01600	599	496	480	521	535	501	428	436	587	774	505	644	555	362	490	431
gene-SYNPCC7002_RS01605	5312	4180	4694	3676	7586	5981	5625	4898	6281	8128	5633	8180	5783	4598	5674	4553
gene-SYNPCC7002_RS01610	8079	7261	7082	7294	12119	9476	9054	8854	8707	11120	7371	9851	8334	5982	8085	6357
gene-SYNPCC7002_RS01615	632	484	511	462	1009	927	811	811	547	750	542	864	535	372	451	427
gene-SYNPCC7002_RS01620	5235	4336	4418	4678	8061	6533	5723	5582	4261	6122	3577	5241	3549	2765	3568	2905
gene-SYNPCC7002_RS01625	4386	3434	3967	3735	4227	3417	3047	3050	5121	6764	4497	6573	4628	3320	4451	3369
gene-SYNPCC7002_RS01630	191	112	158	128	236	200	166	152	285	421	285	421	325	207	246	208
gene-SYNPCC7002_RS01635	1342	1361	1302	1270	3328	2534	2425	2324	1584	2278	1851	2065	1835	1095	1808	1580
gene-SYNPCC7002_RS01640	628	566	483	565	1353	1063	983	905	714	1052	874	918	849	482	823	712
gene-SYNPCC7002_RS01645	140	153	178	144	444	316	344	318	195	344	292	354	324	141	253	193
gene-SYNPCC7002_RS01650	494	403	418	480	696	542	525	565	496	739	427	640	539	416	460	388
gene-SYNPCC7002_RS01655	986	875	629	735	1709	1557	1317	1104	1839	2558	1684	2193	1955	1371	1935	1534
gene-SYNPCC7002_RS01660	1524	1333	1259	1372	2121	1957	1636	1485	1229	1635	1148	1477	1324	851	1084	1046
gene-SYNPCC7002_RS01665	464	370	360	406	626	636	528	559	313	442	329	463	380	282	308	294
gene-SYNPCC7002_RS01670	382	268	374	346	277	233	221	233	248	298	243	294	228	185	234	198
gene-SYNPCC7002_RS01675	4249	3646	3983	4162	2383	2095	2025	1829	3589	3844	2747	3304	2760	2003	2768	2057
gene-SYNPCC7002_RS01680	19322	17533	13226	14172	44942	38311	35323	32175	45211	58261	41525	44528	47415	31751	43283	35848
gene-SYNPCC7002_RS17180	61	92	97	88	167	145	116	132	87	143	80	117	137	66	90	83
gene-SYNPCC7002_RS01685	171	133	111	127	275	262	188	206	243	331	217	248	231	138	201	188
gene-SYNPCC7002_RS01690	603	549	419	454	4091	3564	3398	2896	3875	5428	3262	4467	3975	2841	3815	2802
gene-SYNPCC7002_RS01695	533	345	220	246	5854	4701	4761	4391	6034	8350	5165	6754	6240	4689	6302	4463
gene-SYNPCC7002_RS01700	1886	1540	1286	1294	2625	2279	2102	1886	2578	3780	2238	3031	2397	1770	2417	1802
gene-SYNPCC7002_RS01705	1085	972	779	948	2044	1507	1457	1464	2205	2848	1522	2038	1792	1519	2111	1478
gene-SYNPCC7002_RS01710	2627	2244	2503	2626	4451	3021	2895	2846	2863	4333	2682	2806	2995	2255	3054	2500
gene-SYNPCC7002_RS01715	2620	2268	2484	2782	5268	3930	3790	3956	4669	6040	3928	4088	4499	3404	4865	3451
gene-SYNPCC7002_RS17185	71	82	65	78	162	163	159	161	122	135	128	145	98	75	167	125
gene-SYNPCC7002_RS01720	30466	28697	23142	25870	51019	40552	36560	35548	22287	28966	21068	30312	23664	16683	21158	18106
gene-SYNPCC7002_RS01730	1028	861	814	742	1319	1116	1007	916	830	1158	871	1109	767	502	734	587
gene-SYNPCC7002_RS01735	1671	1346	983	1072	2463	2330	1966	1801	2954	3888	2708	3307	3059	1935	2692	2418
gene-SYNPCC7002_RS17190	179	139	120	133	274	227	255	187	267	370	272	304	278	162	241	235
gene-SYNPCC7002_RS01740	2576	2348	2368	2453	4643	3665	3459	3160	3412	4443	2926	3643	3404	2429	3220	2570
gene-SYNPCC7002_RS01745	4422	3603	3044	2772	9984	8840	8128	7061	11652	15128	10766	12839	12013	7921	10798	9027
gene-SYNPCC7002_RS01750	3135	2413	2392	2527	5186	3926	3782	3588	3828	5430	3301	4572	3418	2571	3465	2596
gene-SYNPCC7002_RS01755	182	188	177	177	333	315	254	259	319	401	287	403	269	228	327	197
gene-SYNPCC7002_RS01760	115	123	139	91	147	163	135	130	185	245	182	224	201	92	216	138
gene-SYNPCC7002_RS01765	877	939	950	1135	1856	1377	1295	1296	851	1182	766	1094	848	605	975	711
gene-SYNPCC7002_RS01770	807	817	889	774	1260	1052	961	881	928	1210	956	1200	978	595	849	714
gene-SYNPCC7002_RS01775	168	178	183	141	339	261	225	210	275	364	194	299	238	153	264	208
gene-SYNPCC7002_RS01780	555	482	436	465	1639	1144	1170	1106	729	980	674	931	697	584	651	581
gene-SYNPCC7002_RS01785	432	311	419	317	796	593	528	471	791	980	788	1015	718	446	640	550
gene-SYNPCC7002_RS01790	2696	2175	2041	1885	3566	2827	2731	2587	3715	4707	3427	4755	3443	2262	3265	2488
gene-SYNPCC7002_RS01795	9167	8301	8146	7855	23792	18921	16959	16549	22667	30507	20984	21448	24220	16061	22432	19039
gene-SYNPCC7002_RS01800	22085	18031	22207	19887	10108	7773	7216	7228	17894	21872	15940	21946	15002	11043	14811	11211
gene-SYNPCC7002_RS01805	1344	1114	1035	965	956	840	781	702	1076	1570	972	1094	915	584	935	691
gene-SYNPCC7002_RS01810	1174	1115	1109	1066	2866	2001	2046	2219	1251	1414	1012	1319	1013	701	1123	939
gene-SYNPCC7002_RS01815	1385	1281	1374	1322	2871	1916	1806	1704	1250	1535	1089	1358	1239	853	1209	1012
gene-SYNPCC7002_RS01820	663	504	455	408	1897	1359	1444	1218	1560	1996	1238	1691	1355	886	1361	966
gene-SYNPCC7002_RS01825	1791	1456	1573	1430	3910	3061	2926	2763	4047	5087	3198	4422	3544	2526	3360	2691
gene-SYNPCC7002_RS01830	677	563	484	470	698	652	548	506	692	772	643	887	713	396	565	552
gene-SYNPCC7002_RS01835	3407	2814	2950	3002	3923	3207	2859	2726	3094	4155	3015	3400	3063	1988	2821	2241
gene-SYNPCC7002_RS01840	837	744	670	701	1691	1434	1303	1138	1235	1717	1299	1441	1441	930	1273	1080
gene-SYNPCC7002_RS01845	3020	2725	3096	2881	3652	2705	2684	2380	3304	4762	2730	3793	2991	2269	2991	2184
gene-SYNPCC7002_RS17195	250	212	198	172	286	247	249	209	324	495	387	436	379	248	338	286
gene-SYNPCC7002_RS01850	1867	1891	1854	2154	2944	2008	2440	1749	3482	3706	2313	1934	2306	2007	3201	1918
gene-SYNPCC7002_RS01855	380	433	333	433	1517	1077	1089	1036	716	1059	744	1002	704	560	744	580
gene-SYNPCC7002_RS01860	237	165	229	214	1167	934	841	884	508	660	490	779	474	366	541	332
gene-SYNPCC7002_RS01865	131	114	137	102	673	526	449	550	344	509	352	415	325	234	372	259
gene-SYNPCC7002_RS01870	78	41	50	45	140	149	98	95	102	153	135	163	155	81	83	102
gene-SYNPCC7002_RS01875	1264	1252	1089	1324	1993	1600	1385	1443	1217	1639	1121	1325	1253	807	1187	1079
gene-SYNPCC7002_RS01880	302	297	234	188	839	633	644	586	592	781	444	619	536	410	456	381
gene-SYNPCC7002_RS01885	5936	6132	4828	5605	18462	13841	12161	12522	7899	9894	5987	8286	7343	5567	7909	5780
gene-SYNPCC7002_RS01890	6139	5834	5562	6297	9164	6188	6329	6176	5616	6933	4438	5867	5324	4129	5499	4185
gene-SYNPCC7002_RS01895	11817	11131	9927	10691	18245	14606	13621	12120	15629	19905	13640	13590	18213	10848	15504	13805
gene-SYNPCC7002_RS01900	341	342	253	247	504	477	357	324	399	635	511	517	442	265	407	399
gene-SYNPCC7002_RS01910	2872	2583	2654	2406	4926	4027	3471	3170	3725	4953	3901	5679	3851	2505	3365	2755
gene-SYNPCC7002_RS01915	1239	1155	906	930	3647	2646	2302	2532	3257	4848	2830	3329	3141	2504	3577	2724
gene-SYNPCC7002_RS01920	782	713	771	766	2128	1684	1549	1471	1355	1829	1085	1291	1394	1010	1286	1064
gene-SYNPCC7002_RS01925	123	121	93	121	323	197	209	177	312	404	316	336	279	190	309	202
gene-SYNPCC7002_RS01930	213	141	144	130	369	374	316	289	384	600	383	523	457	322	370	339
gene-SYNPCC7002_RS01935	9470	8424	8925	8586	16404	11585	10480	9143	19788	24345	15206	16290	19113	13283	20356	13747
gene-SYNPCC7002_RS01940	359	313	327	342	531	430	349	330	317	450	388	471	420	283	373	317
gene-SYNPCC7002_RS01945	1980	1809	1854	1739	4456	3342	3310	3032	4403	5946	3698	5344	3744	2880	3774	2679
gene-SYNPCC7002_RS01950	819	711	641	725	2080	1567	1652	1679	2425	3483	2131	3498	1818	1596	1962	1298
gene-SYNPCC7002_RS01960	1650	1229	806	764	4015	3358	3233	2742	6386	9946	6489	11237	4414	3755	4845	3424
gene-SYNPCC7002_RS01965	2604	1666	1019	1008	6741	5434	5101	4665	10681	17447	10533	18702	7352	6253	7881	5601
gene-SYNPCC7002_RS01970	15866	11701	8901	9337	31351	23997	23756	24237	74014	97723	65160	103710	46052	44397	55505	35928
gene-SYNPCC7002_RS01975	705	513	541	464	1233	1129	898	901	962	1277	814	1179	858	575	718	559
gene-SYNPCC7002_RS01980	268	189	176	172	487	432	385	358	397	523	367	465	336	238	285	301
gene-SYNPCC7002_RS01985	724	634	546	513	1389	1020	1092	1064	1252	1769	1170	1542	1184	858	1063	973
gene-SYNPCC7002_RS01990	2236	2062	2012	2562	2804	2409	2006	2024	1323	1701	1235	1602	1288	882	1241	1104
gene-SYNPCC7002_RS01995	466	351	541	469	618	475	429	385	439	794	563	679	468	315	435	367
gene-SYNPCC7002_RS02000	853	797	1014	914	1035	787	740	639	679	946	772	1032	808	450	714	675
gene-SYNPCC7002_RS02005	948	941	1003	1151	1156	759	776	782	846	1148	835	846	803	592	835	719
gene-SYNPCC7002_RS02010	337	375	401	444	1099	911	786	679	697	965	666	874	789	422	660	562
gene-SYNPCC7002_RS02015	314	254	300	242	944	845	719	562	577	719	581	822	683	320	503	484
gene-SYNPCC7002_RS02020	293	286	396	363	520	304	366	341	299	399	325	378	297	207	323	228
gene-SYNPCC7002_RS02025	205	202	258	203	299	264	193	184	195	213	191	220	165	135	182	168
gene-SYNPCC7002_RS02030	338	352	496	351	549	305	360	277	312	452	277	360	259	229	315	251
gene-SYNPCC7002_RS02035	791	781	897	795	601	453	425	299	541	793	625	800	630	337	505	554
gene-SYNPCC7002_RS02040	991	974	1115	980	889	678	631	558	828	1057	813	1046	864	490	673	772
gene-SYNPCC7002_RS02045	1498	1228	1402	1153	1431	1066	1011	751	1296	1587	1350	1608	1533	835	1164	1245
gene-SYNPCC7002_RS02050	590	475	596	510	669	608	540	491	716	773	610	767	706	413	566	556
gene-SYNPCC7002_RS02055	407	358	485	306	489	393	310	279	513	748	714	863	707	367	599	585
gene-SYNPCC7002_RS02060	1161	1085	1145	896	1062	931	803	754	1265	1689	1411	1747	1602	1048	1330	1342
gene-SYNPCC7002_RS02065	1152	1288	1353	1208	1000	837	820	655	898	1256	1102	1344	1295	642	1101	1049
gene-SYNPCC7002_RS02070	1057	876	1136	806	1242	1162	1019	839	1104	1312	999	1474	1321	714	1201	1016
gene-SYNPCC7002_RS02075	1641	1467	1393	1606	2044	1520	1342	1289	1233	1800	1280	1600	1444	869	1193	1181
gene-SYNPCC7002_RS02080	1682	1594	1480	1446	1869	1658	1495	1231	1573	2059	1700	1922	1837	1105	1422	1217
gene-SYNPCC7002_RS02085	711	658	584	649	871	771	569	627	771	1213	743	1023	804	503	808	575
gene-SYNPCC7002_RS02090	1273	1145	794	768	4372	3516	3294	3004	5891	8361	5597	5559	6044	4041	5853	4510
gene-SYNPCC7002_RS02095	1292	1102	1007	1005	577	515	438	363	1649	2185	1192	1317	1788	1138	1476	1280
gene-SYNPCC7002_RS02100	270	232	254	152	842	574	584	434	498	760	564	678	613	436	552	546
gene-SYNPCC7002_RS02105	1865	1658	1355	1320	4501	3390	3159	3072	2879	3898	2740	3820	3635	2276	2980	2577
gene-SYNPCC7002_RS02110	1351	1044	868	928	5082	4363	3593	3592	3102	5094	3684	5056	3384	2313	3049	2394
gene-SYNPCC7002_RS02115	3513	3209	3034	3137	12610	9487	8138	9442	4872	6996	4354	6165	5400	3949	4896	3983
gene-SYNPCC7002_RS02120	836	764	722	696	1461	1066	996	992	1157	1818	1093	1359	1142	781	1226	954
gene-SYNPCC7002_RS02125	278	183	203	267	563	436	450	382	480	679	480	519	398	316	453	368
gene-SYNPCC7002_RS02130	3159	3128	2852	2970	3463	2702	2437	2585	8349	10225	7249	7739	7598	5216	8055	5831
gene-SYNPCC7002_RS02140	3654	3530	3755	3698	3592	2724	2589	2330	2873	4743	3461	3834	3870	2153	3404	3419
gene-SYNPCC7002_RS16060	1331	1361	1410	1347	1424	1112	1121	912	1014	1618	1424	1580	1652	806	1273	1260
gene-SYNPCC7002_RS02150	6642	5945	5903	5470	27469	21122	18747	18679	8427	11503	8061	10445	8934	5940	8212	6478
gene-SYNPCC7002_RS02155	1893	1706	1499	1474	4800	3916	3748	3292	3714	5675	3361	4530	4017	2874	3754	3118
gene-SYNPCC7002_RS16615	30	20	31	31	33	32	30	18	28	26	20	29	18	12	17	17
